Python: [
    // ==================== LEVEL 1 (EASY - 90 Questions) ====================
    { level: "Level 2", question: "In Semantic Versioning, when should the MINOR version be incremented?", options: ["When adding functionality in a backward-compatible manner", "When introducing breaking API changes", "When fixing critical security bugs", "When changing database table indexes"], answer: "When adding functionality in a backward-compatible manner" },
    { level: "Level 2", question: "In Semantic Versioning, when should the PATCH version be incremented?", options: ["When making backward-compatible bug fixes", "When introducing new major features", "When refactoring the entire software architecture", "When dropping support for older operating systems"], answer: "When making backward-compatible bug fixes" },
    { level: "Level 2", question: "What is Canary Deployment strategy?", options: ["Deploying code updates to a small sub-set of servers/users first to reduce risk before full rollout", "Deploying software exclusively on cloud environments", "Replacing physical servers with virtual machine instances", "Shutting down system completely during deployment window"], answer: "Deploying code updates to a small sub-set of servers/users first to reduce risk before full rollout" },
    { level: "Level 2", question: "What is Blue-Green Deployment strategy?", options: ["Running two identical production environments (Blue and Green) where one serves live traffic while the other is updated", "Updating code on odd-numbered days (Blue) and even-numbered days (Green)", "Deploying frontend code (Blue) before backend code (Green)", "Testing software on Windows (Blue) and Linux (Green) simultaneously"], answer: "Running two identical production environments (Blue and Green) where one serves live traffic while the other is updated" },
    { level: "Level 2", question: "What is Feature Toggling (Feature Flags)?", options: ["A technique allowing developers to turn system features on or off dynamically without deploying new code", "Switching developer task status on Jira boards", "Alternating between manual and automated test execution", "Toggling dark mode in user interface software"], answer: "A technique allowing developers to turn system features on or off dynamically without deploying new code" },
    { level: "Level 2", question: "What is Contract Testing in microservices?", options: ["Testing that microservices adhere to mutually agreed-upon interface contracts (e.g., API schemas) independently", "Verifying legal employment contracts of software engineers", "Testing software outsourced to third-party vendor companies", "Checking service level agreement (SLA) server uptime percentages"], answer: "Testing that microservices adhere to mutually agreed-upon interface contracts (e.g., API schemas) independently" },
    { level: "Level 2", question: "Which tool is widely used for API Contract Testing?", options: ["Pact", "Photoshop", "Jenkins", "JUnit"], answer: "Pact" },
    { level: "Level 2", question: "What is Chaos Engineering?", options: ["The discipline of experimenting on a software system to build confidence in its capability to withstand turbulent conditions in production", "Purposely writing broken code to test developer debugging speed", "Deploying software updates without running unit tests", "Scrapping project requirements during mid-sprint development"], answer: "The discipline of experimenting on a software system to build software confidence in its capability to withstand turbulent conditions in production" },
    { level: "Level 2", question: "What is a Software Architectural Style?", options: ["A named collection of architectural design decisions that express a domain-independent pattern of organization", "The visual design style guide of software buttons and fonts", "The coding style rules specified in linters", "The file folder structure of a Git repository"], answer: "A named collection of architectural design decisions that express a domain-independent pattern of organization" },
    { level: "Level 2", question: "Which architectural style is based on client-server request-response and stateless communication over HTTP?", options: ["REST (Representational State Transfer)", "SOAP", "Event-Driven Architecture", "Pipelined Architecture"], answer: "REST (Representational State Transfer)" },
    { level: "Level 2", question: "In RESTful API design, what does Idempotency mean?", options: ["Making multiple identical requests has the same effect as making a single request", "An API call that completes in under 1 millisecond", "An endpoint that requires multi-factor user authentication", "A method that returns encrypted JSON payloads"], answer: "Making multiple identical requests has the same effect as making a single request" },
    { level: "Level 2", question: "Which HTTP methods are naturally idempotent in RESTful web services?", options: ["GET, PUT, DELETE", "POST, PATCH", "POST, PUT, DELETE", "GET, POST"], answer: "GET, PUT, DELETE" },
    { level: "Level 2", question: "What is the difference between PUT and PATCH HTTP methods in REST APIs?", options: ["PUT replaces the entire resource; PATCH applies partial modifications to a resource", "PUT is unencrypted; PATCH is encrypted", "PUT creates temporary resources; PATCH creates permanent tables", "There is no functional difference"], answer: "PUT replaces the entire resource; PATCH applies partial modifications to a resource" },
    { level: "Level 2", question: "What is GraphQL?", options: ["A query language for APIs that allows clients to request exactly the data they need", "A database graph visualization tool", "A REST API framework for C#", "An operating system graph renderer"], answer: "A query language for APIs that allows clients to request exactly the data they need" },
    { level: "Level 2", question: "What is the main problem of REST APIs that GraphQL solves?", options: ["Over-fetching and Under-fetching of data", "Slow network transfer speeds", "Unencrypted password transmission", "Lack of database primary key support"], answer: "Over-fetching and Under-fetching of data" },
    { level: "Level 2", question: "In software engineering, what is 'Code Smells'?", options: ["Characteristics in the source code that indicate deeper technical debt or design flaws", "Syntax compilation errors thrown by compilers", "Executable files infected with computer viruses", "Source code files written in outdated programming languages"], answer: "Characteristics in the source code that indicate deeper technical debt or design flaws" },
    { level: "Level 2", question: "What is 'Feature Envy' code smell?", options: ["A method that accesses data of another object more than its own data", "A developer wanting to work on a different project feature", "A software product copying competitor features", "An application importing too many third-party libraries"], answer: "A method that accesses data of another object more than its own data" },
    { level: "Level 2", question: "What is 'Shotgun Surgery' code smell?", options: ["A change that requires making many small modifications to many different classes simultaneously", "Abruptly terminating a software project mid-cycle", "Deleting multiple source code files accidentally", "Running stress tests on multiple servers at once"], answer: "A change that requires making many small modifications to many different classes simultaneously" },

    // ==================== SOFTWARE ENGINEERING LEVEL 3 (HARD - 90 Questions) ====================
    { level: "Level 3", question: "In Distributed Systems, what does the CAP Theorem state?", options: ["A distributed system can only provide two of three guarantees simultaneously: Consistency, Availability, and Partition Tolerance", "A software architecture must maintain Code, Architecture, and Performance", "Database queries must balance Cost, Accuracy, and Parallelism", "Systems can achieve 100% Reliability, Speed, and Security at all times"], answer: "A distributed system can only provide two of three guarantees simultaneously: Consistency, Availability, and Partition Tolerance" },
    { level: "Level 3", question: "In event-driven microservices, what is Event Sourcing?", options: ["Storing the state of an entity as a sequence of state-changing events rather than updating current values in place", "Listening to external webhooks to source customer marketing data", "Querying a database log to find syntax errors in SQL statements", "Mapping application exceptions to centralized logging dashboards"], answer: "Storing the state of an entity as a sequence of state-changing events rather than updating current values in place" },
    { level: "Level 3", question: "What is CQRS (Command Query Responsibility Segregation)?", options: ["A pattern that separates read operations (Queries) from write operations (Commands) into distinct models", "A relational database schema normalization technique", "A system for queueing long-running network requests", "A security standard for isolating user database permissions"], answer: "A pattern that separates read operations (Queries) from write operations (Commands) into distinct models" },
    { level: "Level 3", question: "What is the Saga Pattern in distributed microservice transactions?", options: ["A sequence of local transactions where each service updates its database and publishes an event to trigger the next step, with compensating actions on failure", "A monolithic database rollback protocol using 2-Phase Commit (2PC)", "A design pattern for caching heavy distributed REST API responses", "An algorithm for scheduling cron jobs across Kubernetes clusters"], answer: "A sequence of local transactions where each service updates its database and publishes an event to trigger the next step, with compensating actions on failure" },
    { level: "Level 3", question: "In distributed transactions, what is a 'Compensating Transaction' in Saga pattern?", options: ["An explicit action executed to undo or compensate for changes made by a previously committed local transaction when a subsequent step fails", "A financial reimbursement paid to clients for cloud server downtime", "A retry mechanism that repeatedly executes failing HTTP POST calls", "A database index rebuild performed after high-volume writes"], answer: "An explicit action executed to undo or compensate for changes made by a previously committed local transaction when a subsequent step fails" },
    { level: "Level 3", question: "What is the Outbox Pattern in microservice messaging?", options: ["Storing outgoing domain events in a database 'outbox' table within the same local transaction before publishing to a message broker", "Forwarding unhandled server exceptions directly to customer support emails", "Archiving old production logs into S3 cloud buckets", "Caching client HTTP headers in edge proxy servers"], answer: "Storing outgoing domain events in a database 'outbox' table within the same local transaction before publishing to a message broker" },
    { level: "Level 3", question: "In software architecture, what is Hexagonal Architecture (Ports and Adapters)?", options: ["An architectural style that isolates core business logic from external frameworks, UI, and databases via explicit input/output ports", "A network topology consisting of six interconnected server nodes", "A UI component library designed using six-sided geometric layouts", "A multi-threaded algorithm running six parallel worker pools"], answer: "An architectural style that isolates core business logic from external frameworks, UI, and databases via explicit input/output ports" },
    { level: "Level 3", question: "What is Clean Architecture as proposed by Robert C. Martin?", options: ["An architectural design pattern centered around concentric layers separating core enterprise logic from frameworks, UI, and DB", "A strategy for deleting unused code repositories automatically", "A set of formatting rules enforced by code linters", "An infrastructure model using strictly serverless cloud functions"], answer: "An architectural design pattern centered around concentric layers separating core enterprise logic from frameworks, UI, and DB" },
    { level: "Level 3", question: "In Clean Architecture, what is the 'Dependency Rule'?", options: ["Source code dependencies must point inward towards higher-level policies (core business domain logic)", "Frameworks and UI must reside in the center ring of the application", "Inner domain layers must depend directly on external database drivers", "All layers must depend on third-party npm packages"], answer: "Source code dependencies must point inward towards higher-level policies (core business domain logic)" },
    { level: "Level 3", question: "What is the Strangler Fig Pattern in legacy software modernization?", options: ["Gradually replacing parts of an old legacy system with new microservices until the legacy system is completely phased out", "Instantly shutting down a legacy monolithic system and deploying a clean microservice architecture overnight", "Refactoring monolithic code without changing any underlying database tables", "Wrapping legacy API calls with GraphQL endpoints exclusively"], answer: "Gradually replacing parts of an old legacy system with new microservices until the legacy system is completely phased out" },
    { level: "Level 3", question: "What is the PACELC theorem in distributed data store design?", options: ["An extension of CAP theorem: IF Partitioned (P), choose Availability (A) or Consistency (C); Else (E), choose Latency (L) or Consistency (C)", "A performance framework measuring Processing, Memory, Energy, and Latency", "A cloud cost optimization formula balancing Bandwidth, Access, and Storage", "A distributed security protocol managing Encryption and Access Logs"], answer: "An extension of CAP theorem: IF Partitioned (P), choose Availability (A) or Consistency (C); Else (E), choose Latency (L) or Consistency (C)" },
    { level: "Level 3", question: "What is Two-Phase Commit (2PC) protocol?", options: ["An atomic commitment protocol that ensures distributed database nodes commit or abort a transaction together (Prepare Phase & Commit Phase)", "A two-factor authentication system for database administrators", "A deployment pipeline consisting of Staging and Production phases", "A software build process compiling source code in two distinct passes"], answer: "An atomic commitment protocol that ensures distributed database nodes commit or abort a transaction together (Prepare Phase & Commit Phase)" },
    { level: "Level 3", question: "What is the primary drawback of Two-Phase Commit (2PC) in high-throughput microservices?", options: ["It is a blocking protocol that introduces severe latency and single points of failure under network partitions", "It requires all microservices to use the same relational database engine", "It cannot support transactions involving more than two table rows", "It encrypts transaction logs, slowing down CPU cycles"], answer: "It is a blocking protocol that introduces severe latency and single points of failure under network partitions" },
    { level: "Level 3", question: "What is the Raft Consensus Algorithm designed to achieve?", options: ["Fault-tolerant consensus across a cluster of replicated state machines", "Ultra-fast execution of single-threaded JavaScript loops", "Optimized routing of TCP network packets through routers", "Encryption of cloud storage volumes at rest"], answer: "Fault-tolerant consensus across a cluster of replicated state machines" },
    { level: "Level 3", question: "In Raft consensus protocol, what are the three possible states of a cluster node?", options: ["Leader, Follower, Candidate", "Master, Worker, Standby", "Primary, Secondary, Witness", "Publisher, Subscriber, Broker"], answer: "Leader, Follower, Candidate" },
    { level: "Level 3", question: "What is the Paxos algorithm primarily used for?", options: ["Achieving consensus among a network of unreliable or asynchronous processors", "Encrypting database backups with asymmetric keys", "Parsing complex context-free programming grammars", "Compressing large binary media files for streaming"], answer: "Achieving consensus among a network of unreliable or asynchronous processors" },
    { level: "Level 3", question: "What is Byzantine Fault Tolerance (BFT)?", options: ["The dependability of a fault-tolerant computer system where components may fail and there is imperfect information on whether a component has failed", "Restoring software state after a server power surge", "Preventing physical memory hardware errors using ECC RAM", "Managing software release schedules across globally distributed teams"], answer: "The dependability of a fault-tolerant computer system where components may fail and there is imperfect information on whether a component has failed" },
    { level: "Level 3", question: "In distributed system caching, what is the 'Cache Aside' (Lazy Loading) pattern?", options: ["The application attempts to read from cache; on miss, it loads data from DB, updates cache, and returns it", "The cache automatically intercept writes and writes directly to DB synchronously", "The database automatically updates the cache whenever rows are updated", "The cache periodically dumps its memory to disk as persistent snapshots"], answer: "The application attempts to read from cache; on miss, it loads data from DB, updates cache, and returns it" },
    { level: "Level 3", question: "What is the 'Write-Through' caching pattern?", options: ["Data is written to the cache and the underlying database store simultaneously in a single transaction", "Data is written to database first, and cache is updated asynchronously via worker queues", "Data is cached in memory and written to disk only during system shutdown", "Data bypasses the cache entirely during SQL INSERT operations"], answer: "Data is written to the cache and the underlying database store simultaneously in a single transaction" },
    { level: "Level 3", question: "What is 'Cache Stampede' (Thundering Herd Problem)?", options: ["A scenario where multiple execution threads simultaneously attempt to recalculate a missing cache item after expiration, overloading the database", "A viral surge in website traffic crashing the Redis server", "Memory leakage occurring when cached keys are never evicted", "Overwriting valid cache entries with corrupted data payloads"], answer: "A scenario where multiple execution threads simultaneously attempt to recalculate a missing cache item after expiration, overloading the database" },
    { level: "Level 3", question: "Which technique effectively mitigates Cache Stampede?", options: ["Mutex locking / probabilistic early expiration (XFetch algorithm)", "Increasing CPU core counts on the database server", "Decreasing cache time-to-live (TTL) to zero", "Converting relational database tables to flat files"], answer: "Mutex locking / probabilistic early expiration (XFetch algorithm)" },
    { level: "Level 3", question: "What is the Rate Limiting algorithm 'Token Bucket'?", options: ["Tokens are added to a bucket at a constant rate; each request consumes a token; if empty, request is discarded", "Requests are buffered in a queue and processed at a fixed leaky rate strictly", "Requests are counted inside sliding time windows using Redis hashes", "Requests are rejected based on geographic client IP location"], answer: "Tokens are added to a bucket at a constant rate; each request consumes a token; if empty, request is discarded" },
    { level: "Level 3", question: "What is the key difference between Token Bucket and Leaky Bucket algorithms?", options: ["Token Bucket allows sudden bursts of traffic up to capacity; Leaky Bucket forces a steady, fixed output processing rate", "Token Bucket processes requests asynchronously; Leaky Bucket processes synchronously", "Token Bucket is used for DB queries; Leaky Bucket is used for UI rendering", "There is no operational difference"], answer: "Token Bucket allows sudden bursts of traffic up to capacity; Leaky Bucket forces a steady, fixed output processing rate" },
    { level: "Level 3", question: "What is 'Bulkhead Pattern' in system resilience?", options: ["Isolating elements of an application into pools so that if one fails, the others will continue to function (like ship compartments)", "Writing continuous backups of application database files to isolated disks", "Wrapping REST API requests inside encrypted TLS tunnels", "Scaling server instances vertically by adding physical RAM"], answer: "Isolating elements of an application into pools so that if one fails, the others will continue to function (like ship compartments)" },
    { level: "Level 3", question: "In microservices observability, what is OpenTelemetry?", options: ["A vendor-neutral observability framework providing standardized APIs and SDKs to collect traces, metrics, and logs", "A continuous integration pipeline tool created by Apache", "An open-source relational database management engine", "A container orchestration runtime competing with Docker"], answer: "A vendor-neutral observability framework providing standardized APIs and SDKs to collect traces, metrics, and logs" },
    { level: "Level 3", question: "What is Distributed Tracing?", options: ["A method used to profile and monitor requests as they cascade across multiple microservice boundaries via correlation IDs", "Tracing memory allocation leaks inside single-threaded applications", "Tracking physical server location in cloud regions", "Monitoring git commit logs across developer workstations"], answer: "A method used to profile and monitor requests as they cascade across multiple microservice boundaries via correlation IDs" },
    { level: "Level 3", question: "What is an 'Idempotency Key' in payment system software API design?", options: ["A unique key sent by client allowing server to detect duplicate payment requests and prevent double charging", "A cryptographic key used to sign database storage backups", "A session token generated upon user initial login", "An encryption key generated per microservice interaction"], answer: "A unique key sent by client allowing server to detect duplicate payment requests and prevent double charging" },
    { level: "Level 3", question: "What is 'Sidecar Pattern' in containerized microservices?", options: ["Deploying a helper task or service alongside a primary application container inside the same pod (e.g., for logging/proxying)", "Deploying a backup standby server in a separate cloud datacenter", "Attaching external physical SSD drives to running containers", "Running unit tests in parallel with build compilation tasks"], answer: "Deploying a helper task or service alongside a primary application container inside the same pod (e.g., for logging/proxying)" },
    { level: "Level 3", question: "In Kubernetes or Service Mesh architectures, what is Envoy?", options: ["A high-performance L7 proxy designed for cloud-native service mesh architectures", "A container runtime engine replacing Docker", "A continuous delivery tool owned by CNCF", "A distributed NoSQL document database"], answer: "A high-performance L7 proxy designed for cloud-native service mesh architectures" },
    { level: "Level 3", question: "What is a 'Service Mesh'?", options: ["A dedicated infrastructure layer for handling service-to-service communication, observability, and security transparently", "A database cluster joined via high-speed fiber cables", "A physical layout of server rack cables in a data center", "A developer workflow model using Git feature branching"], answer: "A dedicated infrastructure layer for handling service-to-service communication, observability, and security transparently" },
    { level: "Level 3", question: "In software architecture, what is 'Backpressure' in reactive streams?", options: ["A feedback mechanism where a downstream consumer signals an upstream publisher to slow down data transmission rate", "The CPU thermal load created by heavy multi-threaded calculations", "The network latency experienced during peak database backups", "The resistance faced when merging conflicting Git branches"], answer: "A feedback mechanism where a downstream consumer signals an upstream publisher to slow down data transmission rate" },
    { level: "Level 3", question: "What does the Reactive Manifesto emphasize as the four core properties of reactive systems?", options: ["Responsive, Resilient, Elastic, Message Driven", "Reliable, Scalable, Secure, Fast", "Atomic, Consistent, Isolated, Durable", "Modular, Reusable, Testable, Maintainable"], answer: "Responsive, Resilient, Elastic, Message Driven" },
    { level: "Level 3", question: "What is the ACID acronym in transactional database design?", options: ["Atomicity, Consistency, Isolation, Durability", "Availability, Concurrency, Integrity, Durability", "Accuracy, Consistency, Isolation, Dependency", "Abstraction, Coupling, Inheritance, Delegation"], answer: "Atomicity, Consistency, Isolation, Durability" },
    { level: "Level 3", question: "In SQL transaction isolation, what is a 'Dirty Read'?", options: ["Reading data that has been modified by an uncommitted transaction that is later rolled back", "Reading data from an unindexed database table", "Reading stale records from a local client side cache", "Executing raw query strings without parameterized sanitation"], answer: "Reading data that has been modified by an uncommitted transaction that is later rolled back" },
    { level: "Level 3", question: "In SQL transaction isolation, what is a 'Non-Repeatable Read'?", options: ["A transaction reads the same row twice and finds different data because another committed transaction modified it in between", "A transaction fails to read rows due to network disconnection", "A query that returns zero rows despite database matches", "An unindexed read operation taking longer than timeout limits"], answer: "A transaction reads the same row twice and finds different data because another committed transaction modified it in between" },
    { level: "Level 3", question: "In SQL transaction isolation, what is a 'Phantom Read'?", options: ["A transaction re-executes a range query and discovers new 'phantom' rows inserted by another committed transaction", "Reading data from a deleted database table", "Querying a view that points to non-existent base tables", "A query returning corrupted character data"], answer: "A transaction re-executes a range query and discovers new 'phantom' rows inserted by another committed transaction" },
    { level: "Level 3", question: "Which SQL Transaction Isolation Level provides the highest degree of isolation, preventing dirty, non-repeatable, and phantom reads?", options: ["Serializable", "Repeatable Read", "Read Committed", "Read Uncommitted"], answer: "Serializable" },
    { level: "Level 3", question: "What is BASE consistency model in NoSQL databases?", options: ["Basically Available, Soft state, Eventual consistency", "Basic Access, Secure Entity, Event Driven", "Binary Allocation, Storage Efficiency, Eventual Consistency", "Buffered Availability, Synchronized Execution, Encrypted"], answer: "Basically Available, Soft state, Eventual consistency" },
    { level: "Level 3", question: "What is 'Eventual Consistency'?", options: ["A consistency model used in distributed systems where updates will eventually propagate to all replicas given enough time", "A model where database transactions commit strictly in real time globally", "A guarantee that user read requests always return instantaneous latest data", "A testing process verifying application functionality before release"], answer: "A guarantee that user read requests always return instantaneous latest data" },
    { level: "Level 3", question: "What is Database Sharding?", options: ["Horizontal partitioning of data across multiple database instances to distribute load", "Creating vertical index splits on large relational tables", "Backing up database tables into fragmented compressed zip archives", "Replicating database read-replicas inside a single availability zone"], answer: "Horizontal partitioning of data across multiple database instances to distribute load" },
    { level: "Level 3", question: "What is Consistent Hashing?", options: ["A hashing technique where changing the hash table size requires remapping only k/n keys on average (vital for distributed caching)", "A cryptographic algorithm ensuring 100% collision-free password hashing", "A technique for indexing foreign keys in relational SQL tables", "A method for checking source code string equality in O(1) time"], answer: "A hashing technique where changing the hash table size requires remapping only k/n keys on average (vital for distributed caching)" },
    { level: "Level 3", question: "In software engineering, what is 'Technical Debt Ratio' (TDR)?", options: ["The ratio of remediation cost of a system's technical debt to its overall development cost", "The financial interest owed to software cloud vendors monthly", "The ratio of junior developers to senior architects on a team", "The percentage of lines of code lacking automated unit tests"], answer: "The ratio of remediation cost of a system's technical debt to its overall development cost" },
    { level: "Level 3", question: "What is the Flynn Taxonomy classification 'SIMD' in computer engineering?", options: ["Single Instruction, Multiple Data", "Synchronous Input, Multiple Output", "Sequential Interface, Micro Processing Data", "System Integration, Managed Deployment"], answer: "Single Instruction, Multiple Data" },
    { level: "Level 3", question: "What is Lehman's Law of Software Evolution (Law of Continuing Change)?", options: ["A system must be continually adapted or it becomes progressively less satisfactory in use", "Software complexity decreases over time as code matures", "The cost of fixing a bug decreases exponentially after production release", "Software reliability doubles every 18 months"], answer: "A system must be continually adapted or it becomes progressively less satisfactory in use" },
    { level: "Level 3", question: "What is Lehman's Law of Increasing Complexity?", options: ["As an evolving system changes, its structure tends to become more complex unless active work is done to maintain it", "Software teams must increase in size as system user base grows", "Adding new features always improves system architectural elegance", "Lines of code increase exponentially with compiler updates"], answer: "As an evolving system changes, its structure tends to become more complex unless active work is done to maintain it" },
    { level: "Level 3", question: "In software testing, what is Pairwise Testing (All-Pairs Testing)?", options: ["A combinatorial test design method that tests all possible discrete pairs of input parameters to catch interaction defects efficiently", "Two QA engineers executing test cases together on one machine", "Testing frontend user interfaces against two distinct backend servers", "Running unit tests in pairs of execution threads"], answer: "A combinatorial test design method that tests all possible discrete pairs of input parameters to catch interaction defects efficiently" },
    { level: "Level 3", question: "What is Property-Based Testing?", options: ["Generating hundreds of random inputs to test if broad, universal invariants (properties) of a function always hold true", "Testing object-oriented getter and setter property methods", "Validating CSS style sheet layout properties on different viewports", "Checking real estate properties in database applications"], answer: "Generating hundreds of random inputs to test if broad, universal invariants (properties) of a function always hold true" },
    { level: "Level 3", question: "Which framework popularized Property-Based Testing in Haskell (and ported to other languages)?", options: ["QuickCheck", "JUnit", "Jest", "Selenium"], answer: "QuickCheck" },
    { level: "Level 3", question: "What is 'Mutation Score' in Mutation Testing?", options: ["The percentage of introduced mutants killed by the test suite (Killed Mutants / Total Mutants)", "The number of bugs identified during nightly production builds", "The rate of code changes made by developers per sprint", "The proportion of refactored functions in a pull request"], answer: "The percentage of introduced mutants killed by the test suite (Killed Mutants / Total Mutants)" },
    { level: "Level 3", question: "What is a 'Surviving Mutant' in Mutation Testing?", options: ["A code mutation introduced by the tool that passed all unit tests without detection, highlighting a testing gap", "A unit test script that execution survived a production server crash", "A bug in production that went unreported by end-users", "A git branch that remains unmerged after project completion"], answer: "A code mutation introduced by the tool that passed all unit tests without detection, highlighting a testing gap" },
    { level: "Level 3", question: "In system design, what is 'Deadlock'?", options: ["A situation where two or more processes are unable to proceed because each is waiting for the other to release a resource", "A server crash caused by physical hardware memory failure", "A permanent network signal drop between client and API gateway", "A database table locked permanently due to corrupted disk sectors"], answer: "A situation where two or more processes are unable to proceed because each is waiting for the other to release a resource" },
    { level: "Level 3", question: "What are the Coffman Conditions required for a Deadlock to occur?", options: ["Mutual Exclusion, Hold and Wait, No Preemption, Circular Wait", "Atomicity, Consistency, Isolation, Durability", "Read, Write, Execute, Lock", "Priority Inversion, Starvation, Race Condition, Livelock"], answer: "Mutual Exclusion, Hold and Wait, No Preemption, Circular Wait" },
    { level: "Level 3", question: "What is 'Livelock'?", options: ["A condition where two or more processes continuously change their states in response to changes in other processes without doing useful work", "A situation where a process holds resources forever while executing", "A physical server running at 100% CPU utilization without memory leakage", "An infinite loop inside a single-threaded execution context"], answer: "A condition where two or more processes continuously change their states in response to changes in other processes without doing useful work" },
    { level: "Level 3", question: "What is 'Priority Inversion' in concurrent systems?", options: ["A scenario where a high-priority task is indirectly preempted by a lower-priority task holding a shared resource", "Assigning lower priority to critical software bug reports in Jira", "Reversing order of execution in asynchronous promise queues", "Executing background worker threads before main UI threads"], answer: "A scenario where a high-priority task is indirectly preempted by a lower-priority task holding a shared resource" },
    { level: "Level 3", question: "Which protocol is commonly used to resolve Priority Inversion in real-time operating systems?", options: ["Priority Inheritance Protocol", "Two-Phase Locking Protocol", "Token Ring Protocol", "Sliding Window Protocol"], answer: "Priority Inheritance Protocol" },
    { level: "Level 3", question: "What is the 'Law of Demeter' (Principle of Least Knowledge)?", options: ["A design guideline stating that a module should not know about the inner details of the objects it manipulates (Talk to friends, not strangers)", "A rule stating that a class must not contain more than 10 methods", "A law enforcing single-threaded execution in reactive systems", "A software management rule capping team size at 7 members"], answer: "A design guideline stating that a module should not know about the inner details of the objects it manipulates (Talk to friends, not strangers)" },
    { level: "Level 3", question: "In software design patterns, what is the 'Visitor Pattern'?", options: ["A behavioral pattern that lets you separate algorithms from the objects on which they operate without modifying object structures", "A security pattern tracking IP visitors to a web application", "A pattern for implementing user session cookies in REST services", "A UI pattern for building step-by-step wizard forms"], answer: "A behavioral pattern that lets you separate algorithms from the objects on which they operate without modifying object structures" },
    { level: "Level 3", question: "In software design patterns, what is the 'Flyweight Pattern'?", options: ["A structural design pattern that minimizes memory usage by sharing common parts of state among multiple objects", "A lightweight alternative to Docker microservices", "A pattern for reducing payload size of JSON responses over HTTP", "A algorithm for fast execution of floating-point math"], answer: "A structural design pattern that minimizes memory usage by sharing common parts of state among multiple objects" },
    { level: "Level 3", question: "In Design Patterns, what is the difference between Intrinsic and Extrinsic state in Flyweight Pattern?", options: ["Intrinsic state is stored inside the flyweight object and shared; Extrinsic state depends on context and is passed in", "Intrinsic state is encrypted; Extrinsic state is plain text", "Intrinsic state is stored in DB; Extrinsic state is stored in RAM", "Intrinsic state is immutable; Extrinsic state is volatile"], answer: "Intrinsic state is stored inside the flyweight object and shared; Extrinsic state depends on context and is passed in" },
    { level: "Level 3", question: "What is the 'Memento Pattern'?", options: ["A behavioral pattern that allows capturing and restoring an object's internal state without violating encapsulation (e.g., Undo feature)", "A caching pattern storing frequent database responses in memory", "A logging pattern capturing application crash stack traces", "A memory management algorithm freeing unreferenced objects"], answer: "A behavioral pattern that allows capturing and restoring an object's internal state without violating encapsulation (e.g., Undo feature)" },
    { level: "Level 3", question: "What is the 'Mediator Pattern'?", options: ["A behavioral design pattern that reduces chaotic dependencies between objects by restricting direct communications and forcing interaction through a mediator", "A proxy server balancing incoming HTTP traffic across web nodes", "A middleware function parsing JSON bodies in web requests", "A software tool facilitating communication between client and developer"], answer: "A behavioral design pattern that reduces chaotic dependencies between objects by restricting direct communications and forcing interaction through a mediator" },
    { level: "Level 3", question: "What is 'Zero-Downtime Deployment'?", options: ["A release management strategy where new software versions are deployed without interrupting active system availability for users", "Deploying software on cloud platforms that guarantee zero server failure", "Updating software source code strictly during midnight low-traffic hours", "Deploying static client-side applications that run entirely offline"], answer: "A release management strategy where new software versions are deployed without interrupting active system availability for users" },
    { level: "Level 3", question: "What is 'Shadow Deployment'?", options: ["Releasing a new version alongside production and mirroring real user traffic to it without affecting live end-user responses", "Deploying software on hidden dark web cloud instances for security", "Deploying software compiled without debug symbols", "Releasing feature updates under cover of private beta testing"], answer: "Releasing a new version alongside production and mirroring real user traffic to it without affecting live end-user responses" },
    { level: "Level 3", question: "What is the 'Red-Black Deployment' strategy?", options: ["Another name for Blue-Green Deployment (running two identical environments to swap traffic seamlessly)", "A strategy deploying code exclusively on Linux container nodes", "A method of alternating automated test execution between staging and prod", "Deploying high-risk code (Red) before critical bug fixes (Black)"], answer: "Another name for Blue-Green Deployment (running two identical environments to swap traffic seamlessly)" },
    { level: "Level 3", question: "In software security engineering, what is STRIDE Threat Model?", options: ["Spoofing, Tampering, Repudiation, Information Disclosure, Denial of Service, Elevation of Privilege", "Security, Trust, Reliability, Integrity, Defense, Encryption", "Software Testing, Risk Inspection, Data Protection, Encryption", "System Vulnerability, Threat Prevention, Incident Response"], answer: "Spoofing, Tampering, Repudiation, Information Disclosure, Denial of Service, Elevation of Privilege" },
    { level: "Level 3", question: "In STRIDE threat model, which threat directly violates the security property of Integrity?", options: ["Tampering", "Spoofing", "Information Disclosure", "Elevation of Privilege"], answer: "Tampering" },
    { level: "Level 3", question: "In STRIDE threat model, which threat directly violates Confidentiality?", options: ["Information Disclosure", "Denial of Service", "Tampering", "Repudiation"], answer: "Information Disclosure" },
    { level: "Level 3", question: "In STRIDE threat model, which threat directly violates Availability?", options: ["Denial of Service (DoS)", "Spoofing", "Elevation of Privilege", "Repudiation"], answer: "Denial of Service (DoS)" },
    { level: "Level 3", question: "What is DREAD risk assessment model in software security?", options: ["Damage, Reproducibility, Exploitability, Affected Users, Discoverability", "Defense, Risk, Encryption, Authentication, Decryption", "Data, Protection, Reliability, Execution, Access, Control", "Detection, Response, Mitigation, Elimination, Audit"], answer: "Damage, Reproducibility, Exploitability, Affected Users, Discoverability" },
